-0.1068,-0.54354,0.061623,0.10891,-0.52166,-0.03258,-1.0148,-0.0019298,-0.44319,-0.43762,6.7608,-5.9817,0
-0.10222,-0.54274,0.059614,0.10433,-0.52692,-0.027087,-1.015,-0.0019273,-0.41883,-0.41977,6.8593,-6.038,0
-0.097754,-0.54191,0.057642,0.099858,-0.53188,-0.022406,-1.0147,-0.0019246,-0.39389,-0.40145,6.9567,-6.0921,0
-0.093384,-0.54104,0.055708,0.095486,-0.5366,-0.018434,-1.014,-0.001922,-0.36837,-0.38268,7.053,-6.1442,0
-0.089114,-0.54013,0.05381,0.091213,-0.54111,-0.01508,-1.0128,-0.0019193,-0.34227,-0.36344,7.1484,-6.1942,0
-0.084941,-0.53918,0.051949,0.087037,-0.54547,-0.012258,-1.0113,-0.0019166,-0.31556,-0.34372,7.2427,-6.2421,0
-0.080863,-0.5382,0.050123,0.082957,-0.5497,-0.0098923,-1.0094,-0.0019139,-0.28825,-0.3235,7.3361,-6.288,0
-0.07688,-0.53718,0.048332,0.078972,-0.55385,-0.007917,-1.0073,-0.0019112,-0.2603,-0.30276,7.4286,-6.3318,0
-0.07299,-0.53613,0.046577,0.075079,-0.55793,-0.006274,-1.0048,-0.0019085,-0.23169,-0.28147,7.5203,-6.3736,0
-0.069191,-0.53503,0.044855,0.071277,-0.56197,-0.0049129,-1.0021,-0.0019057,-0.20239,-0.25961,7.6112,-6.4133,0
-0.065482,-0.5339,0.043168,0.067566,-0.56599,-0.0037901,-0.99925,-0.001903,-0.17239,-0.23715,7.7013,-6.451,0
-0.061861,-0.53272,0.041514,0.063942,-0.57001,-0.0028681,-0.99615,-0.0019003,-0.14165,-0.21407,7.7908,-6.4866,0
-0.058328,-0.53151,0.039893,0.060406,-0.57404,-0.0021146,-0.99288,-0.0018976,-0.11015,-0.19034,7.8795,-6.5201,0
-0.05488,-0.53025,0.038305,0.056956,-0.57809,-0.0015019,-0.98944,-0.0018949,-0.07786,-0.16593,7.9677,-6.5516,0
-0.051516,-0.52894,0.036749,0.053589,-0.58218,-0.0010063,-0.98586,-0.0018921,-0.044765,-0.14081,8.0554,-6.581,0
-0.048235,-0.5276,0.035224,0.050306,-0.5863,-0.00060764,-0.98213,-0.0018894,-0.010836,-0.11497,8.1425,-6.6084,0
-0.045035,-0.52621,0.033732,0.047104,-0.59048,-0.00028888,-0.97827,-0.0018867,0.023948,-0.088375,8.2291,-6.6336,0
-0.041916,-0.52477,0.03227,0.043981,-0.59471,-3.5598e-05,-0.9743,-0.001884,0.059609,-0.060999,8.3153,-6.6568,0
-0.038875,-0.52329,0.030839,0.040938,-0.599,0.00016433,-0.97021,-0.0018813,0.096167,-0.03282,8.4012,-6.678,0
-0.035911,-0.52177,0.029439,0.037971,-0.60335,0.00032101,-0.96602,-0.0018786,0.13364,-0.0038152,8.4867,-6.697,0
-0.033022,-0.52019,0.028069,0.035081,-0.60776,0.00044287,-0.96173,-0.0018759,0.17206,0.026039,8.572,-6.714,0
-0.030208,-0.51857,0.026728,0.032264,-0.61224,0.00053684,-0.95735,-0.0018732,0.21142,0.056764,8.6569,-6.7289,0
-0.027467,-0.5169,0.025417,0.029521,-0.61679,0.00060863,-0.95287,-0.0018705,0.25176,0.088381,8.7417,-6.7417,0
-0.024798,-0.51518,0.024135,0.026849,-0.62141,0.00066288,-0.94831,-0.0018678,0.29309,0.12091,8.8263,-6.7524,0
-0.022199,-0.5134,0.022881,0.024247,-0.6261,0.00070336,-0.94367,-0.0018652,0.33541,0.15437,8.9108,-6.7611,0
-0.019668,-0.51158,0.021657,0.021714,-0.63085,0.00073309,-0.93894,-0.0018625,0.37876,0.18879,8.9951,-6.7677,0
-0.017205,-0.50971,0.02046,0.019248,-0.63568,0.0007545,-0.93414,-0.0018598,0.42314,0.22417,9.0795,-6.7722,0
-0.014807,-0.50779,0.019291,0.016848,-0.64057,0.00076949,-0.92927,-0.0018571,0.46855,0.26054,9.1637,-6.7747,0
-0.012474,-0.50581,0.01815,0.014512,-0.64553,0.00077959,-0.92432,-0.0018545,0.51503,0.29792,9.248,-6.7752,0
-0.010204,-0.50378,0.017036,0.01224,-0.65056,0.00078595,-0.9193,-0.0018518,0.56257,0.33632,9.3324,-6.7736,0
-0.0079959,-0.5017,0.015948,0.010029,-0.65565,0.00078951,-0.91422,-0.0018492,0.61119,0.37575,9.4168,-6.7699,0
-0.005848,-0.49957,0.014888,0.0078787,-0.6608,0.00079096,-0.90907,-0.0018465,0.66089,0.41623,9.5013,-6.7643,0
-0.0037589,-0.49738,0.013853,0.0057871,-0.66602,0.00079084,-0.90385,-0.0018439,0.71169,0.45778,9.586,-6.7566,0
-0.0017274,-0.49513,0.012845,0.0037531,-0.6713,0.00078957,-0.89857,-0.0018412,0.76359,0.50041,9.6708,-6.7469,0
0.00024793,-0.49284,0.011862,0.0017753,-0.67664,0.00078745,-0.89323,-0.0018386,0.81661,0.54413,9.7558,-6.7352,0
0.0021685,-0.49049,0.010904,-0.0001478,-0.68204,0.00078471,-0.88783,-0.0018359,0.87074,0.58895,9.8411,-6.7215,0
0.0040357,-0.48808,0.0099713,-0.0020175,-0.6875,0.00078153,-0.88238,-0.0018333,0.92599,0.63489,9.9266,-6.7058,0
0.0058508,-0.48562,0.0090632,-0.0038351,-0.69301,0.00077804,-0.87686,-0.0018307,0.98237,0.68195,10.012,-6.6882,0
0.0076153,-0.4831,0.0081793,-0.005602,-0.69858,0.00077433,-0.87129,-0.001828,1.0399,0.73014,10.099,-6.6686,0
0.0093304,-0.48053,0.0073194,-0.0073195,-0.7042,0.00077047,-0.86567,-0.0018254,1.0985,0.77947,10.185,-6.6471,0
0.010997,-0.4779,0.0064831,-0.0089891,-0.70987,0.00076652,-0.85999,-0.0018228,1.1583,0.82995,10.272,-6.6236,0
0.012618,-0.47522,0.00567,-0.010612,-0.7156,0.00076251,-0.85427,-0.0018202,1.2193,0.88159,10.359,-6.5983,0
0.014193,-0.47248,0.0048798,-0.012189,-0.72137,0.00075847,-0.84849,-0.0018176,1.2814,0.93439,10.447,-6.571,0
0.015724,-0.46969,0.0041121,-0.013723,-0.72719,0.00075443,-0.84267,-0.001815,1.3446,0.98835,10.535,-6.5418,0
0.017212,-0.46683,0.0033666,-0.015213,-0.73306,0.0007504,-0.8368,-0.0018124,1.409,1.0435,10.623,-6.5108,0
0.018658,-0.46393,0.0026428,-0.016662,-0.73897,0.00074639,-0.83089,-0.0018098,1.4745,1.0998,10.712,-6.478,0
0.020064,-0.46096,0.0019405,-0.018071,-0.74493,0.00074241,-0.82493,-0.0018072,1.5412,1.1573,10.802,-6.4433,0
0.021431,-0.45794,0.0012592,-0.01944,-0.75093,0.00073846,-0.81893,-0.0018046,1.609,1.216,10.892,-6.4068,0
0.022761,-0.45487,0.00059864,-0.020772,-0.75696,0.00073456,-0.81289,-0.001802,1.678,1.2758,10.982,-6.3685,0
0.024053,-0.45174,-4.1672e-05,-0.022067,-0.76304,0.0007307,-0.80681,-0.0017994,1.7481,1.3369,11.073,-6.3284,0
0.02531,-0.44855,-0.00066208,-0.023326,-0.76916,0.00072689,-0.80069,-0.0017968,1.8194,1.3991,11.165,-6.2865,0
0.026533,-0.44531,-0.001263,-0.024552,-0.77531,0.00072313,-0.79454,-0.0017942,1.8918,1.4625,11.257,-6.243,0
0.027723,-0.44201,-0.0018448,-0.025744,-0.7815,0.00071943,-0.78835,-0.0017917,1.9653,1.5271,11.35,-6.1977,0
0.02888,-0.43866,-0.0024078,-0.026904,-0.78773,0.00071578,-0.78212,-0.0017891,2.04,1.5928,11.443,-6.1507,0
0.030007,-0.43525,-0.0029526,-0.028033,-0.79398,0.00071218,-0.77586,-0.0017865,2.1158,1.6597,11.537,-6.102,0
0.031103,-0.43179,-0.0034794,-0.029132,-0.80027,0.00070864,-0.76958,-0.001784,2.1928,1.7278,11.632,-6.0517,0
0.032171,-0.42827,-0.0039887,-0.030202,-0.80659,0.00070515,-0.76326,-0.0017814,2.2708,1.7971,11.728,-5.9997,0
0.033211,-0.4247,-0.0044808,-0.031244,-0.81294,0.00070172,-0.75691,-0.0017788,2.35,1.8675,11.824,-5.9462,0
0.034224,-0.42108,-0.0049563,-0.03226,-0.81931,0.00069835,-0.75053,-0.0017763,2.4303,1.9391,11.92,-5.891,0
0.035212,-0.4174,-0.0054155,-0.03325,-0.82572,0.00069503,-0.74412,-0.0017737,2.5117,2.0118,12.018,-5.8343,0
0.036174,-0.41367,-0.0058588,-0.034214,-0.83215,0.00069176,-0.73769,-0.0017712,2.5943,2.0857,12.116,-5.776,0
0.037112,-0.40988,-0.0062866,-0.035155,-0.8386,0.00068855,-0.73124,-0.0017687,2.6779,2.1606,12.215,-5.7163,0
0.038027,-0.40604,-0.0066993,-0.036072,-0.84508,0.0006854,-0.72476,-0.0017661,2.7626,2.2368,12.314,-5.655,0
0.03892,-0.40215,-0.0070974,-0.036967,-0.85158,0.0006823,-0.71826,-0.0017636,2.8484,2.314,12.414,-5.5923,0
0.039791,-0.39821,-0.0074812,-0.037841,-0.8581,0.00067925,-0.71174,-0.001761,2.9352,2.3923,12.515,-5.5281,0
0.040641,-0.39422,-0.0078511,-0.038694,-0.86464,0.00067625,-0.70519,-0.0017585,3.0232,2.4717,12.617,-5.4625,0
0.041472,-0.39018,-0.0082076,-0.039526,-0.8712,0.00067331,-0.69863,-0.001756,3.1121,2.5521,12.72,-5.3955,0
0.042283,-0.38608,-0.0085511,-0.04034,-0.87778,0.00067041,-0.69205,-0.0017535,3.2022,2.6337,12.823,-5.3271,0
0.043075,-0.38194,-0.0088819,-0.041135,-0.88438,0.00066757,-0.68546,-0.001751,3.2933,2.7162,12.927,-5.2573,0
0.04385,-0.37775,-0.0092005,-0.041912,-0.89099,0.00066478,-0.67885,-0.0017484,3.3854,2.7999,13.031,-5.1863,0
0.044607,-0.37351,-0.0095072,-0.042671,-0.89761,0.00066203,-0.67222,-0.0017459,3.4786,2.8845,13.137,-5.1139,0
0.045347,-0.36922,-0.0098024,-0.043414,-0.90425,0.00065933,-0.66558,-0.0017434,3.5727,2.9701,13.243,-5.0403,0
0.046071,-0.36489,-0.010087,-0.04414,-0.91091,0.00065668,-0.65893,-0.0017409,3.6679,3.0568,13.35,-4.9654,0
0.046779,-0.3605,-0.01036,-0.044851,-0.91757,0.00065407,-0.65226,-0.0017384,3.7641,3.1444,13.458,-4.8893,0
0.047472,-0.35608,-0.010623,-0.045546,-0.92425,0.00065151,-0.64559,-0.0017359,3.8613,3.2329,13.566,-4.812,0
0.04815,-0.3516,-0.010876,-0.046226,-0.93093,0.00064899,-0.6389,-0.0017334,3.9594,3.3224,13.675,-4.7335,0
0.048814,-0.34708,-0.01112,-0.046892,-0.93763,0.00064651,-0.63221,-0.001731,4.0585,3.4128,13.785,-4.6538,0
0.049463,-0.34252,-0.011354,-0.047544,-0.94433,0.00064408,-0.6255,-0.0017285,4.1586,3.5041,13.896,-4.573,0
0.050099,-0.33792,-0.011579,-0.048182,-0.95104,0.00064169,-0.61879,-0.001726,4.2596,3.5963,14.007,-4.4911,0
0.050721,-0.33327,-0.011796,-0.048806,-0.95775,0.00063934,-0.61208,-0.0017235,4.3616,3.6894,14.119,-4.4081,0
0.051329,-0.32858,-0.012004,-0.049417,-0.96447,0.00063702,-0.60536,-0.001721,4.4644,3.7833,14.232,-4.3241,0
0.051925,-0.32385,-0.012205,-0.050015,-0.9712,0.00063475,-0.59863,-0.0017186,4.5682,3.878,14.345,-4.239,0
0.052508,-0.31908,-0.012398,-0.050601,-0.97793,0.00063251,-0.59191,-0.0017161,4.6729,3.9735,14.459,-4.153,0
0.053078,-0.31427,-0.012583,-0.051173,-0.98466,0.00063031,-0.58518,-0.0017136,4.7784,4.0698,14.574,-4.0659,0
0.053636,-0.30942,-0.012761,-0.051733,-0.99139,0.00062815,-0.57844,-0.0017112,4.8849,4.1669,14.69,-3.9779,0
0.054181,-0.30453,-0.012933,-0.052281,-0.99812,0.00062603,-0.57171,-0.0017087,4.9921,4.2647,14.806,-3.8889,0
0.054714,-0.2996,-0.013098,-0.052816,-1.0049,0.00062393,-0.56498,-0.0017063,5.1003,4.3632,14.922,-3.799,0
0.055235,-0.29464,-0.013257,-0.053339,-1.0116,0.00062188,-0.55825,-0.0017038,5.2092,4.4625,15.04,-3.7082,0
0.055743,-0.28965,-0.01341,-0.053849,-1.0183,0.00061985,-0.55152,-0.0017014,5.319,4.5624,15.158,-3.6166,0
0.056239,-0.28462,-0.013557,-0.054348,-1.025,0.00061786,-0.54479,-0.0016989,5.4295,4.6629,15.276,-3.5241,0
0.056722,-0.27956,-0.013699,-0.054834,-1.0318,0.0006159,-0.53807,-0.0016965,5.5408,4.7641,15.396,-3.4307,0
0.057194,-0.27446,-0.013835,-0.055307,-1.0385,0.00061397,-0.53135,-0.0016941,5.6529,4.8659,15.515,-3.3366,0
0.057653,-0.26933,-0.013966,-0.055769,-1.0452,0.00061207,-0.52464,-0.0016916,5.7657,4.9683,15.636,-3.2416,0
0.058099,-0.26418,-0.014092,-0.056217,-1.0519,0.0006102,-0.51793,-0.0016892,5.8793,5.0712,15.756,-3.1459,0
0.058533,-0.25899,-0.014213,-0.056654,-1.0586,0.00060836,-0.51123,-0.0016868,5.9936,5.1747,15.878,-3.0495,0
0.058955,-0.25377,-0.01433,-0.057077,-1.0653,0.00060655,-0.50454,-0.0016844,6.1085,5.2787,15.999,-2.9523,0
0.059363,-0.24853,-0.014442,-0.057488,-1.072,0.00060477,-0.49786,-0.001682,6.2242,5.3832,16.122,-2.8545,0
0.059759,-0.24326,-0.01455,-0.057886,-1.0787,0.00060302,-0.49118,-0.0016795,6.3405,5.4881,16.244,-2.7559,0
0.060142,-0.23796,-0.014654,-0.058272,-1.0853,0.00060129,-0.48452,-0.0016771,6.4574,5.5935,16.368,-2.6567,0
0.060512,-0.23264,-0.014753,-0.058644,-1.092,0.00059959,-0.47787,-0.0016747,6.5749,5.6994,16.491,-2.5569,0
0.060868,-0.2273,-0.014849,-0.059003,-1.0986,0.00059791,-0.47122,-0.0016723,6.693,5.8056,16.615,-2.4564,0
0.061212,-0.22193,-0.014941,-0.059348,-1.1052,0.00059626,-0.46459,-0.0016699,6.8117,5.9122,16.739,-2.3554,0
0.061542,-0.21654,-0.015029,-0.059681,-1.1119,0.00059463,-0.45798,-0.0016675,6.931,6.0192,16.864,-2.2537,0
0.061858,-0.21113,-0.015113,-0.059999,-1.1185,0.00059303,-0.45138,-0.0016651,7.0508,6.1265,16.989,-2.1515,0
0.062161,-0.2057,-0.015194,-0.060305,-1.1251,0.00059145,-0.44479,-0.0016627,7.1711,6.2342,17.114,-2.0488,0
0.06245,-0.20026,-0.015272,-0.060596,-1.1316,0.0005899,-0.43822,-0.0016604,7.2918,6.3421,17.239,-1.9456,0
0.062726,-0.19479,-0.015346,-0.060874,-1.1382,0.00058837,-0.43166,-0.001658,7.413,6.4503,17.365,-1.8419,0
0.062987,-0.18931,-0.015416,-0.061138,-1.1447,0.00058686,-0.42512,-0.0016556,7.5347,6.5587,17.491,-1.7377,0
0.063235,-0.18382,-0.015484,-0.061388,-1.1512,0.00058537,-0.4186,-0.0016532,7.6568,6.6674,17.617,-1.633,0
0.063469,-0.17831,-0.015548,-0.061623,-1.1577,0.0005839,-0.4121,-0.0016508,7.7792,6.7762,17.743,-1.5279,0
0.063688,-0.17279,-0.015609,-0.061845,-1.1642,0.00058245,-0.40561,-0.0016485,7.9021,6.8853,17.87,-1.4224,0
0.063894,-0.16725,-0.015666,-0.062053,-1.1707,0.00058103,-0.39915,-0.0016461,8.0252,6.9945,17.996,-1.3166,0
0.064086,-0.16171,-0.015721,-0.062247,-1.1771,0.00057962,-0.3927,-0.0016438,8.1487,7.1039,18.123,-1.2103,0
0.064263,-0.15615,-0.015772,-0.062427,-1.1836,0.00057824,-0.38628,-0.0016414,8.2724,7.2133,18.249,-1.1037,0
0.064427,-0.15059,-0.015821,-0.062593,-1.19,0.00057687,-0.37988,-0.001639,8.3965,7.3229,18.376,-0.9968,0
0.064577,-0.14502,-0.015866,-0.062745,-1.1963,0.00057552,-0.3735,-0.0016367,8.5207,7.4326,18.503,-0.88958,0
0.064712,-0.13945,-0.015909,-0.062883,-1.2027,0.00057419,-0.36715,-0.0016343,8.6452,7.5423,18.629,-0.78209,0
0.064834,-0.13387,-0.015949,-0.063007,-1.209,0.00057288,-0.36082,-0.001632,8.7698,7.652,18.756,-0.67433,0
0.064943,-0.12828,-0.015985,-0.063118,-1.2153,0.00057159,-0.35451,-0.0016297,8.8946,7.7617,18.883,-0.56634,0
0.065037,-0.1227,-0.016019,-0.063214,-1.2216,0.00057032,-0.34823,-0.0016273,9.0195,7.8715,19.009,-0.45813,0
0.065118,-0.11711,-0.01605,-0.063298,-1.2279,0.00056906,-0.34198,-0.001625,9.1445,7.9812,19.135,-0.34974,0
0.065186,-0.11152,-0.016079,-0.063368,-1.2341,0.00056782,-0.33575,-0.0016226,9.2695,8.0908,19.261,-0.24118,0
0.06524,-0.10593,-0.016104,-0.063424,-1.2403,0.00056659,-0.32955,-0.0016203,9.3947,8.2004,19.387,-0.13247,0
0.065282,-0.10035,-0.016127,-0.063468,-1.2465,0.00056539,-0.32338,-0.001618,9.5198,8.3099,19.513,-0.023647,0
0.06531,-0.094763,-0.016148,-0.063499,-1.2526,0.00056419,-0.31724,-0.0016157,9.6449,8.4193,19.639,0.085276,0
0.065326,-0.089185,-0.016165,-0.063517,-1.2587,0.00056302,-0.31113,-0.0016134,9.77,8.5286,19.764,0.19427,0
0.06533,-0.083612,-0.016181,-0.063523,-1.2648,0.00056186,-0.30504,-0.001611,9.895,8.6377,19.889,0.30332,0
0.065321,-0.078046,-0.016193,-0.063516,-1.2709,0.00056071,-0.29899,-0.0016087,10.02,8.7466,20.014,0.41239,0
0.0653,-0.072488,-0.016204,-0.063497,-1.2769,0.00055958,-0.29297,-0.0016064,10.145,8.8553,20.138,0.52146,0
0.065267,-0.066938,-0.016212,-0.063467,-1.2829,0.00055847,-0.28698,-0.0016041,10.269,8.9638,20.263,0.63051,0
0.065223,-0.061399,-0.016217,-0.063425,-1.2888,0.00055737,-0.28103,-0.0016018,10.394,9.0721,20.386,0.73951,0
0.065167,-0.055871,-0.016221,-0.063371,-1.2948,0.00055628,-0.27511,-0.0015995,10.518,9.1801,20.51,0.84844,0
0.065101,-0.050355,-0.016222,-0.063307,-1.3006,0.00055521,-0.26922,-0.0015972,10.642,9.2879,20.632,0.95727,0
0.065023,-0.044853,-0.016221,-0.063232,-1.3065,0.00055415,-0.26337,-0.0015949,10.766,9.3954,20.755,1.066,0
0.064936,-0.039365,-0.016218,-0.063146,-1.3123,0.00055311,-0.25755,-0.0015926,10.889,9.5025,20.877,1.1745,0
0.064838,-0.033893,-0.016213,-0.063051,-1.3181,0.00055208,-0.25177,-0.0015904,11.012,9.6093,20.999,1.2829,0
0.06473,-0.028438,-0.016206,-0.062945,-1.3238,0.00055106,-0.24603,-0.0015881,11.135,9.7157,21.12,1.3911,0
0.064612,-0.023002,-0.016197,-0.06283,-1.3296,0.00055005,-0.24032,-0.0015858,11.257,9.8218,21.24,1.4991,0
0.064486,-0.017584,-0.016186,-0.062705,-1.3352,0.00054906,-0.23465,-0.0015835,11.379,9.9275,21.36,1.6068,0
0.06435,-0.012187,-0.016174,-0.062571,-1.3409,0.00054808,-0.22902,-0.0015812,11.501,10.033,21.479,1.7143,0
0.064205,-0.0068114,-0.01616,-0.062429,-1.3464,0.00054712,-0.22343,-0.001579,11.622,10.138,21.598,1.8214,0
0.064053,-0.0014582,-0.016145,-0.062279,-1.352,0.00054617,-0.21788,-0.0015767,11.743,10.242,21.716,1.9282,0
0.063892,0.0038713,-0.016128,-0.06212,-1.3575,0.00054523,-0.21237,-0.0015744,11.863,10.346,21.834,2.0347,0
0.063723,0.009176,-0.016109,-0.061953,-1.363,0.0005443,-0.2069,-0.0015722,11.982,10.449,21.951,2.1408,0
0.063547,0.014455,-0.01609,-0.061779,-1.3684,0.00054338,-0.20148,-0.0015699,12.101,10.552,22.067,2.2465,0
0.063363,0.019707,-0.016069,-0.061598,-1.3738,0.00054248,-0.19609,-0.0015677,12.22,10.654,22.182,2.3518,0
0.063173,0.024931,-0.016047,-0.06141,-1.3791,0.00054158,-0.19075,-0.0015654,12.338,10.756,22.297,2.4567,0
0.062976,0.030126,-0.016024,-0.061215,-1.3844,0.0005407,-0.18545,-0.0015632,12.455,10.857,22.411,2.561,0
0.062773,0.03529,-0.016,-0.061014,-1.3897,0.00053984,-0.1802,-0.0015609,12.571,10.958,22.524,2.6649,0
0.062564,0.040424,-0.015975,-0.060807,-1.3949,0.00053898,-0.17499,-0.0015587,12.687,11.058,22.637,2.7682,0
0.062349,0.045525,-0.015949,-0.060595,-1.4001,0.00053813,-0.16983,-0.0015565,12.802,11.157,22.748,2.871,0
0.062129,0.050593,-0.015923,-0.060377,-1.4052,0.0005373,-0.16471,-0.0015542,12.917,11.256,22.859,2.9733,0
0.061904,0.055627,-0.015896,-0.060154,-1.4103,0.00053648,-0.15964,-0.001552,13.03,11.354,22.969,3.0749,0
0.061674,0.060626,-0.015868,-0.059926,-1.4153,0.00053566,-0.15461,-0.0015498,13.143,11.451,23.078,3.1759,0
0.061439,0.065588,-0.01584,-0.059693,-1.4203,0.00053486,-0.14964,-0.0015476,13.255,11.548,23.186,3.2763,0
0.061201,0.070513,-0.015811,-0.059457,-1.4252,0.00053407,-0.14471,-0.0015453,13.366,11.643,23.294,3.376,0
0.060958,0.075399,-0.015782,-0.059216,-1.4301,0.00053329,-0.13983,-0.0015431,13.477,11.738,23.4,3.475,0
0.060712,0.080247,-0.015753,-0.058972,-1.4349,0.00053252,-0.135,-0.0015409,13.586,11.833,23.506,3.5733,0
0.060462,0.085054,-0.015723,-0.058724,-1.4397,0.00053177,-0.13022,-0.0015387,13.695,11.926,23.61,3.6709,0
0.060209,0.08982,-0.015693,-0.058474,-1.4444,0.00053102,-0.12549,-0.0015365,13.803,12.019,23.714,3.7677,0
