0,0,0,0,0,0,0,0,-0.012573,0.047609,0.0079796,0.027057,0
0.001969,0.00083212,0.00048812,0,0,0,0,0,-0.036425,0.13916,0.023436,0.079303,0
0.0057501,0.00244,0.0014217,0,0,0,0,0,-0.070459,0.27138,0.045894,0.15503,0
0.011204,0.004772,0.0027634,0,0,0,0,0,-0.11372,0.4413,0.074908,0.25267,0
0.018205,0.0077799,0.00448,0,0,0,0,0,-0.16539,0.64622,0.11006,0.37076,0
0.026639,0.01142,0.0065421,0,0,0,0,0,-0.22473,0.88365,0.15097,0.50795,0
0.036404,0.015649,0.0089229,0,0,0,0,0,-0.29107,1.1513,0.19727,0.66298,0
0.047403,0.020431,0.011598,0,0,0,0,0,-0.36384,1.4471,0.24862,0.83466,0
0.059548,0.025728,0.014546,0,0,0,0,0,-0.44247,1.769,0.30471,1.0219,0
0.072757,0.031506,0.017746,0,0,0,0,0,-0.52649,2.1153,0.36524,1.2235,0
0.086952,0.037734,0.021178,0,0,0,0,0,-0.61542,2.4841,0.42994,1.4387,0
0.10206,0.04438,0.024827,0,0,0,0,0,-0.70886,2.8738,0.49854,1.6664,0
0.11802,0.051417,0.028676,0,0,0,0,0,-0.80641,3.2829,0.57081,1.9057,0
0.13476,0.058818,0.032709,0,0,0,0,0,-0.9077,3.7101,0.64652,2.1558,0
0.15222,0.066556,0.036913,0,0,0,0,0,-1.0124,4.1538,0.72545,2.4159,0
0.17034,0.074608,0.041274,0,0,0,0,0,-1.1202,4.6128,0.80741,2.6852,0
0.18908,0.08295,0.04578,0,0,0,0,0,-1.2308,5.0859,0.89219,2.963,0
0.20837,0.091561,0.05042,0,0,0,0,0,-1.3439,5.572,0.97962,3.2485,0
0.22818,0.10042,0.055182,0,0,0,0,0,-1.4592,6.0699,1.0695,3.5412,0
0.24845,0.1095,0.060058,0,0,0,0,0,-1.5766,6.5787,1.1618,3.8403,0
0.26915,0.1188,0.065036,0,0,0,0,0,-1.6958,7.0973,1.2561,4.1453,0
0.29022,0.12828,0.070109,0,0,0,0,0,-1.8166,7.6248,1.3526,4.4556,0
0.31164,0.13794,0.075267,0,0,0,0,0,-1.9388,8.1603,1.4508,4.7707,0
0.33337,0.14776,0.080504,0,0,0,0,0,-2.0622,8.703,1.5509,5.0899,0
0.35536,0.15772,0.085811,0,0,0,0,0,-2.1867,9.2522,1.6525,5.413,0
0.3776,0.16781,0.091182,0,0,0,0,0,-2.3121,9.807,1.7557,5.7392,0
0.40004,0.178,0.09661,0,0,0,0,0,-2.4382,10.367,1.8603,6.0683,0
0.42266,0.1883,0.10209,0,0,0,0,0,-2.565,10.931,1.9661,6.3998,0
0.44543,0.19869,0.10761,0,0,0,0,0,-2.6924,11.499,2.0731,6.7332,0
0.46832,0.20915,0.11318,0,0,0,0,0,-2.8201,12.07,2.1812,7.0682,0
0.49131,0.21967,0.11878,0,0,0,0,0,-2.9481,12.643,2.2903,7.4045,0
0.51438,0.23025,0.12441,0,0,0,0,0,-3.0763,13.218,2.4003,7.7416,0
0.5375,0.24087,0.13007,0,0,0,0,0,-3.2047,13.795,2.5111,8.0793,0
0.56066,0.25152,0.13575,0,0,0,0,0,-3.3331,14.373,2.6227,8.4172,0
0.58383,0.2622,0.14145,0,0,0,0,0,-3.4615,14.951,2.7349,8.7551,0
0.60699,0.27289,0.14716,0,0,0,0,0,-3.5898,15.53,2.8477,9.0926,0
0.63014,0.28358,0.15289,0,0,0,0,0,-3.718,16.108,2.961,9.4294,0
0.65324,0.29427,0.15863,0,0,0,0,0,-3.846,16.686,3.0748,9.7655,0
0.6763,0.30496,0.16437,0,0,0,0,0,-3.9737,17.263,3.189,10.1,0
0.69929,0.31562,0.17011,0,0,0,0,0,-4.1012,17.839,3.3035,10.434,0
0.7222,0.32626,0.17586,0,0,0,0,0,-4.2283,18.413,3.4183,10.766,0
0.74501,0.33688,0.18161,0,0,0,0,0,-4.3551,18.985,3.5332,11.096,0
0.76773,0.34745,0.18735,0,0,0,0,0,-4.4816,19.555,3.6484,11.425,0
0.79033,0.35799,0.19309,0,0,0,0,0,-4.6076,20.122,3.7636,11.751,0
0.8128,0.36847,0.19882,0,0,0,0,0,-4.7333,20.687,3.879,12.075,0
0.83514,0.37891,0.20454,0,0,0,0,0,-4.8585,21.25,3.9943,12.397,0
0.85735,0.38929,0.21025,0,0,0,0,0,-4.9833,21.809,4.1097,12.716,0
0.8794,0.3996,0.21596,0,0,0,0,0,-5.1076,22.365,4.2249,13.032,0
0.9013,0.40986,0.22165,0,0,0,0,0,-5.2315,22.917,4.3401,13.346,0
0.92303,0.42004,0.22732,0,0,0,0,0,-5.3549,23.466,4.4551,13.656,0
0.9446,0.43015,0.23299,0,0,0,0,0,-5.4779,24.012,4.5699,13.964,0
0.96599,0.44018,0.23864,0,0,0,0,0,-5.6004,24.553,4.6846,14.268,0
0.9872,0.45013,0.24427,0,0,0,0,0,-5.7224,25.091,4.799,14.569,0
1.0082,0.46,0.24988,0,0,0,0,0,-5.844,25.624,4.9131,14.867,0
1.0291,0.46978,0.25548,0,0,0,0,0,-5.9651,26.154,5.0269,15.162,0
1.0497,0.47948,0.26106,0,0,0,0,0,-6.0858,26.679,5.1403,15.453,0
1.0702,0.48909,0.26662,0,0,0,0,0,-6.2061,27.2,5.2535,15.74,0
1.0904,0.4986,0.27216,0,0,0,0,0,-6.326,27.716,5.3662,16.024,0
1.1105,0.50802,0.27769,0,0,0,0,0,-6.4454,28.228,5.4785,16.304,0
1.1303,0.51734,0.28319,0,0,0,0,0,-6.5644,28.735,5.5904,16.581,0
1.15,0.52656,0.28868,0,0,0,0,0,-6.6831,29.238,5.7018,16.853,0
1.1694,0.53568,0.29414,0,0,0,0,0,-6.8014,29.736,5.8128,17.122,0
1.1887,0.5447,0.29959,0,0,0,0,0,-6.9193,30.23,5.9232,17.387,0
1.2077,0.55362,0.30501,0,0,0,0,0,-7.0368,30.718,6.0332,17.648,0
1.2265,0.56244,0.31041,0,0,0,0,0,-7.1541,31.202,6.1426,17.906,0
1.2451,0.57115,0.3158,0,0,0,0,0,-7.271,31.682,6.2514,18.159,0
1.2635,0.57975,0.32116,0,0,0,0,0,-7.3877,32.156,6.3597,18.409,0
1.2817,0.58825,0.3265,0,0,0,0,0,-7.504,32.626,6.4673,18.654,0
1.2997,0.59664,0.33182,0,0,0,0,0,-7.6201,33.091,6.5744,18.896,0
1.3175,0.60492,0.33712,0,0,0,0,0,-7.736,33.551,6.6809,19.134,0
1.3351,0.6131,0.3424,0,0,0,0,0,-7.8516,34.006,6.7867,19.368,0
1.3524,0.62116,0.34766,0,0,0,0,0,-7.967,34.456,6.8919,19.597,0
1.3696,0.62912,0.3529,0,0,0,0,0,-8.0822,34.902,6.9964,19.823,0
1.3865,0.63697,0.35812,0,0,0,0,0,-8.1973,35.343,7.1002,20.045,0
1.4033,0.64471,0.36332,0,0,0,0,0,-8.3122,35.779,7.2034,20.263,0
1.4198,0.65233,0.36849,0,0,0,0,0,-8.4269,36.21,7.3058,20.477,0
1.4361,0.65985,0.37365,0,0,0,0,0,-8.5415,36.637,7.4076,20.688,0
1.4523,0.66726,0.37879,0,0,0,0,0,-8.656,37.059,7.5086,20.894,0
1.4682,0.67456,0.38391,0,0,0,0,0,-8.7704,37.476,7.6089,21.097,0
1.484,0.68176,0.38901,0,0,0,0,0,-8.8848,37.888,7.7085,21.295,0
1.4995,0.68884,0.39409,0,0,0,0,0,-8.9991,38.296,7.8073,21.49,0
1.5149,0.69581,0.39915,0,0,0,0,0,-9.1133,38.7,7.9054,21.681,0
1.5301,0.70268,0.40419,0,0,0,0,0,-9.2275,39.098,8.0027,21.868,0
1.545,0.70943,0.40922,0,0,0,0,0,-9.3418,39.493,8.0992,22.052,0
1.5598,0.71608,0.41422,0,0,0,0,0,-9.456,39.882,8.195,22.231,0
1.5744,0.72263,0.41921,0,0,0,0,0,-9.5702,40.268,8.2899,22.407,0
1.5888,0.72906,0.42418,0,0,0,0,0,-9.6845,40.648,8.3841,22.58,0
1.6031,0.73539,0.42913,0,0,0,0,0,-9.7988,41.025,8.4775,22.748,0
